,Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
1517,Positive,,,,Motivation,5,5,,,,,, gotten so many compliments on my skin,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
1518,Positive,,,,Application,5,5,,,,,, my makeup goes on seamlessly,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
1519,Positive,,,,Skin,5,5,,,,,, sensitive,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
1520,Positive,,,,Skin,5,5,,,,,, dry/combo,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
1521,Positive,,,,Skin,5,5,,,,,, aging skin,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
1522,Positive,,,,Skin,5,5,,,,,, sufficiently moisturized,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
1523,Positive,,,,Allergy,5,5,,,,,, doesn’t make my T-zone oily,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
1524,Positive,,,,Skin,5,5,,,,,, really sensitive combination skin,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
1525,Positive,,,,Skin,5,5,,,,,, seriously hydrates my face/skin,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
1526,Positive,,,,Price,5,5,,,,,, amount you get for the price is a bonus!,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
1527,Positive,,,,Skin,5,5,,,,,, super irritated when summer comes,P4R1024,5,17 July 2019,No,Yes,No,1,0,,Acne
1528,Positive,,,,Performance,5,5,,,,,, calms it down,P4R1024,5,17 July 2019,No,Yes,No,1,0,,Acne
1529,Positive,,,,Skin,5,5,,,,,, calmed my skin,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
1530,Positive,,,,Price,5,5,,,,,, $40.00 so I bought,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
1531,Positive,,,,Odor,5,5,,,,,, smells good,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
1532,Positive,,,,Motivation,5,5,,,,,, shopping by myself,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
1533,Positive,,,,Motivation,5,5,,,,,, at my local Sephora,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
1534,Positive,,,,Skin,4,4,,,,,, extremely dry skin,P4R1028,4,12 July 2019,No,Yes,No,0,0,,Acne
1535,Positive,,,,Skin,4,4,,,,,, dry patches possibly eczema,P4R1028,4,12 July 2019,No,Yes,No,0,0,,Acne
1536,Positive,,,,Skin,4,4,,,,,, oticed a difference within 2-3 days,P4R1028,4,12 July 2019,No,Yes,No,0,0,,Acne
1537,Negative,,,,Ingredients,4,4,,,,,, eucalyptus? should be removed,P4R1028,4,12 July 2019,No,Yes,No,0,0,,Acne
1538,Positive,,,,Skin,5,5,,,,,, acne/clog prone skin,P4R1031,5,08 July 2019,No,Yes,No,1,0,,Acne
1539,Positive,,,,Skin,4,4,,,,,, peeling,P4R1032,4,07 July 2019,No,Yes,No,0,0,Over54,Uneven Skin Tones
1540,Positive,,,,Skin,4,4,,,,,, feeling HORRIBLE,P4R1032,4,07 July 2019,No,Yes,No,0,0,Over54,Uneven Skin Tones
1541,Positive,,,,Skin,4,4,,,,,, combination skin,P4R1032,4,07 July 2019,No,Yes,No,0,0,Over54,Uneven Skin Tones
1542,Positive,,,,Motivation,4,4,,,,,, recipe for the Vitamin E moisturizer had changed,P4R1032,4,07 July 2019,No,Yes,No,0,0,Over54,Uneven Skin Tones
1543,Positive,,,,Skin,5,5,,,,,, deeply hydrates,P4R1033,5,06 July 2019,No,Yes,No,0,0,,Acne
1544,Positive,,,,Allergy,5,5,,,,,, doesn't break me out,P4R1033,5,06 July 2019,No,Yes,No,0,0,,Acne
1545,Negative,,,,Texture,5,5,,,,,, ot use in the morning because it is a little thick,P4R1033,5,06 July 2019,No,Yes,No,0,0,,Acne
1546,Negative,,,,Purchase,5,5,,,,,, keep repurchasing this moisturizer,P4R1033,5,06 July 2019,No,Yes,No,0,0,,Acne
1547,Positive,,,,Skin,5,5,,,,,, acne came back with vigor,P4R1036,5,03 July 2019,No,Yes,No,0,0,,Acne
1548,Positive,,,,Skin,5,5,,,,,, fixes my worst dry patches,P4R1036,5,03 July 2019,No,Yes,No,0,0,,Acne
1549,Positive,,,,Allergy,5,5,,,,,, doesn’t break me out,P4R1036,5,03 July 2019,No,Yes,No,0,0,,Acne
1550,Positive,,,,Skin,5,5,,,,,, why did I not try this moisturizer before,P4R1038,5,29 June 2019,No,Yes,Yes,0,0,,Dark Circles
1551,Positive,,,,Skin,5,5,,,,,, so hydrating,P4R1038,5,29 June 2019,No,Yes,Yes,0,0,,Dark Circles
1552,Positive,,,,Sentiment,5,5,,,,,, amazing cream,P4R1038,5,29 June 2019,No,Yes,Yes,0,0,,Dark Circles
1553,Negative,,,,Competitor,5,5,,,,,, Drunk Elephant whipped cream,P4R1038,5,29 June 2019,No,Yes,Yes,0,0,,Dark Circles
1554,Positive,,,,Skin,5,5,,,,,, moisturizing,P4R1039,5,26 June 2019,No,Yes,No,0,0,,Aging
1555,Positive,,,,Application,5,5,,,,,, face,P4R1039,5,26 June 2019,No,Yes,No,0,0,,Aging
1556,Positive,,,,Application,5,5,,,,,, hands,P4R1039,5,26 June 2019,No,Yes,No,0,0,,Aging
1557,Positive,,,,Application,5,5,,,,,, when the sun hits my skin,P4R1039,5,26 June 2019,No,Yes,No,0,0,,Aging
1558,Positive,,,,Skin,5,5,,,,,, YO my skin was so nasty,P4R1040,5,24 June 2019,No,Yes,No,0,0,,Acne
1559,Positive,,,,Purchase,5,5,,,,,, buying new moisturizers,P4R1040,5,24 June 2019,No,Yes,No,0,0,,Acne
1560,Positive,,,,Purchase,5,5,,,,,, this one is by far the BEST,P4R1040,5,24 June 2019,No,Yes,No,0,0,,Acne
1561,Positive,,,,Price,5,5,,,,,, lasts at least 4 or 5 months,P4R1040,5,24 June 2019,No,Yes,No,0,0,,Acne
1562,Positive,,,,Price,5,5,,,,,, cheaper one after this ran out,P4R1040,5,24 June 2019,No,Yes,No,0,0,,Acne
1563,Positive,,,,Skin,5,5,,,,,, great for dry skin,P4R1042,5,23 June 2019,No,Yes,Yes,4,0,,Aging
1564,Positive,,,,Brand,5,5,,,,,, finding out my Kiehl’s moisturizer wasn’t cruelty,P4R1042,5,23 June 2019,No,Yes,Yes,4,0,,Aging
1565,Positive,,,,Skin,5,5,,,,,, rash was finally starting to heal!,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1566,Positive,,,,Skin,5,5,,,,,, not only did my skin quickly repair itself,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1567,Positive,,,,Sentiment,5,5,,,,,, FAB Ultra Repair Cream to read the label,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1568,Positive,,,,Price,5,5,,,,,, price tag,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1569,Positive,,,,Price,5,5,,,,,, and that it was cruelty free,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1570,Positive,,,,Performance,5,5,,,,,, pleasantly surprised that I didn't break out!,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1571,Positive,,,,Performance,5,5,,,,,, amount of junk food I'm eating,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1572,Positive,,,,Motivation,5,5,,,,,, just looking for a new face cream,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1573,Positive,,,,Ingredients,5,5,,,,,, liked the ingredients,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1574,Positive,,,,Ingredients,5,5,,,,,,,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1575,Positive,,,,Demographic,5,5,,,,,, trip to Alaska where I got sunburned,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1576,Positive,,,,Demographic,5,5,,,,,, camping,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1577,Negative,,,,Performance,5,5,,,,,, my skin was getting dry from the cold and wind,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1578,Negative,,,,Allergy,5,5,,,,,, broke out in a very bad rash,P4R1044,5,19 June 2019,No,Yes,No,0,0,,Acne
1579,Positive,,,,Skin,5,5,,,,,, helped my breakouts,P4R1045,5,18 June 2019,No,Yes,No,0,0,,
1580,Positive,,,,Skin,5,5,,,,,, great hydration in my checks,P4R1045,5,18 June 2019,No,Yes,No,0,0,,
1581,Positive,,,,Performance,5,5,,,,,, works so well,P4R1045,5,18 June 2019,No,Yes,No,0,0,,
1582,Positive,,,,Demographic,5,5,,,,,, My boyfriend,P4R1045,5,18 June 2019,No,Yes,No,0,0,,
1583,Positive,,,,Skin,5,5,,,,,, legs from looking like an alligator,P4R1046,5,14 June 2019,No,Yes,No,0,0,,Aging
1584,Positive,,,,Sentiment,5,5,,,,,, I LOVE it!,P4R1046,5,14 June 2019,No,Yes,No,0,0,,Aging
1585,Positive,,,,Purchase,5,5,,,,,, using it for a year,P4R1046,5,14 June 2019,No,Yes,No,0,0,,Aging
1586,Positive,,,,Demographic,5,5,,,,,, older woman,P4R1046,5,14 June 2019,No,Yes,No,0,0,,Aging
1587,Positive,,,,Demographic,5,5,,,,,,,P4R1046,5,14 June 2019,No,Yes,No,0,0,,Aging
1588,Positive,,,,Skin,5,5,,,,,, amazing moisturizer for sensitive skin,P4R1048,5,14 June 2019,No,Yes,No,0,0,,Acne
1589,Positive,,,,Skin,5,5,,,,,, skin still feels so soft,P4R1048,5,14 June 2019,No,Yes,No,0,0,,Acne
1590,Positive,,,,Odor,5,5,,,,,, doesn’t have a strong scent,P4R1048,5,14 June 2019,No,Yes,No,0,0,,Acne
1591,Positive,,,,Application,5,5,,,,,, takes time for it to absorb,P4R1048,5,14 June 2019,No,Yes,No,0,0,,Acne
1592,Positive,,,,Skin,5,5,,,,,, super dry skin,P4R1051,5,11 June 2019,No,Yes,No,0,0,,
1593,Positive,,,,Sentiment,5,5,,,,,, saved my skin!,P4R1051,5,11 June 2019,No,Yes,No,0,0,,
1594,Positive,,,,Skin,5,5,,,,,, dry,P4R1053,5,10 June 2019,No,Yes,No,0,0,,Acne
1595,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R1053,5,10 June 2019,No,Yes,No,0,0,,Acne
1596,Positive,,,,Application,5,5,,,,,, over my serum,P4R1053,5,10 June 2019,No,Yes,No,0,0,,Acne
1597,Positive,,,,Skin,5,5,,,,,, am currently on accutane,P4R1057,5,07 June 2019,No,Yes,No,0,0,,Acne
1598,Positive,,,,Sentiment,5,5,,,,,, my dermatologist can’t believe,P4R1057,5,07 June 2019,No,Yes,No,0,0,,Acne
1599,Positive,,,,Purchase,5,5,,,,,, will repurchase this item repeatedly,P4R1057,5,07 June 2019,No,Yes,No,0,0,,Acne
1600,Positive,,,,Odor,5,5,,,,,, has a medicinal smell to it,P4R1057,5,07 June 2019,No,Yes,No,0,0,,Acne
1601,Positive,,,,Skin,5,5,,,,,, very sensitive,P4R1058,5,07 June 2019,No,Yes,No,0,0,,Sensitivity
1602,Positive,,,,Skin,5,5,,,,,, made my rosacea calm down,P4R1058,5,07 June 2019,No,Yes,No,0,0,,Sensitivity
1603,Positive,,,,Application,5,5,,,,,, Ultra Repair Hydrating Serum,P4R1058,5,07 June 2019,No,Yes,No,0,0,,Sensitivity
1604,Positive,,,,Skin,4,4,,,,,, boobs have gotten dry and flaky,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
1605,Positive,,,,Demographic,4,4,,,,,, I'm currently pregnant,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
1606,Positive,,,,Application,4,4,,,,,, my belly,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
1607,Positive,,,,Application,4,4,,,,,, for stretch marks,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
1608,Negative,,,,Performance,4,4,,,,,, dry down completely,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
1609,Positive,,,,Skin,5,5,,,,,, dehydration wrinkles,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
1610,Positive,,,,Skin,5,5,,,,,, peeling,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
1611,Positive,,,,Skin,5,5,,,,,, dryness,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
1612,Positive,,,,Skin,5,5,,,,,, rash that developed where my thighs rub together,P4R1064,5,30 May 2019,No,Yes,No,9,0,,Blackheads
1613,Positive,,,,Skin,5,5,,,,,, super red,P4R1064,5,30 May 2019,No,Yes,No,9,0,,Blackheads
1614,Positive,,,,Skin,5,5,,,,,, not inflamed anymore,P4R1064,5,30 May 2019,No,Yes,No,9,0,,Blackheads
1615,Positive,,,,Skin,4,4,,,,,, It is very moisturizing,P4R1065,4,30 May 2019,No,Yes,No,0,0,,Acne
1616,Positive,,,,Skin,4,4,,,,,, people with dry skin,P4R1065,4,30 May 2019,No,Yes,No,0,0,,Acne
1617,Negative,,,,Texture,4,4,,,,,, made me kind of oily,P4R1065,4,30 May 2019,No,Yes,No,0,0,,Acne
1618,Positive,,,,Skin,5,5,,,,,, hydration,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1619,Positive,,,,Skin,5,5,,,,,, my dry skin needed,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1620,Positive,,,,Odor,5,5,,,,,, nice smell,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1621,Positive,,,,Allergy,5,5,,,,,, doesn't irritate my sensible skin,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1622,Negative,,,,Competitor,5,5,,,,,, laneige,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1623,Negative,,,,Competitor,5,5,,,,,, lancome,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1624,Negative,,,,Competitor,5,5,,,,,, CeraVe,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
1625,Positive,,,,Skin,5,5,,,,,, it is so hydrating,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
1626,Positive,,,,Skin,5,5,,,,,, reduce redness,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
1627,Positive,,,,Skin,5,5,,,,,, combination skin that gets dry,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1628,Positive,,,,Skin,5,5,,,,,, super dry,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1629,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1630,Positive,,,,Skin,5,5,,,,,, never gets oily,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1631,Positive,,,,Sentiment,5,5,,,,,, loves to use this,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1632,Positive,,,,Purchase,5,5,,,,,, repurchased this many times now,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1633,Positive,,,,Demographic,5,5,,,,,, My husband,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
1634,Positive,,,,Skin,5,5,,,,,, sensitive-dry-from-retinol-treatment,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
1635,Positive,,,,Skin,5,5,,,,,, skin so hydrated,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
1636,Negative,,,,Competitor,5,5,,,,,, Origins mask,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
1637,Positive,,,,Skin,5,5,,,,,, eczema on the back of my arms,P4R1074,5,21 May 2019,No,Yes,No,0,1,,Aging
1638,Positive,,,,Skin,5,5,,,,,, my arms and legs and am having the best results,P4R1074,5,21 May 2019,No,Yes,No,0,1,,Aging
1639,Positive,,,,Odor,5,5,,,,,, smelled nice,P4R1074,5,21 May 2019,No,Yes,No,0,1,,Aging
1640,Positive,,,,Skin,5,5,,,,,, eczema,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
1641,Positive,,,,Skin,5,5,,,,,, redness on my face,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
1642,Positive,,,,Performance,5,5,,,,,, Not oily,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
1643,Positive,,,,Skin,5,5,,,,,, has eczema,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1644,Positive,,,,Skin,5,5,,,,,, really dry skin,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1645,Positive,,,,Skin,5,5,,,,,, clear,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1646,Positive,,,,Skin,5,5,,,,,, combination skin,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1647,Positive,,,,Skin,5,5,,,,,, fair skinned,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1648,Positive,,,,Skin,5,5,,,,,, supersensitive,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1649,Positive,,,,Skin,5,5,,,,,, burn easily,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1650,Positive,,,,Skin,5,5,,,,,, red,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1651,Positive,,,,Sentiment,5,5,,,,,, loves this stuff,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1652,Positive,,,,Demographic,5,5,,,,,, boyfriend,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1653,Positive,,,,Application,5,5,,,,,, put this on,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1654,Positive,,,,Application,5,5,,,,,, under make up,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1655,Positive,,,,Application,5,5,,,,,, his make up stays on longer,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1656,Positive,,,,Application,5,5,,,,,, blister on my toe,P4R1081,5,15 May 2019,No,Yes,No,0,0,,Acne
1657,Positive,,,,Skin,5,5,,,,,, extremely dry skin,P4R1082,5,15 May 2019,No,Yes,No,0,0,,Aging
1658,Positive,,,,Price,5,5,,,,,, Reasonable price,P4R1082,5,15 May 2019,No,Yes,No,0,0,,Aging
1659,Positive,,,,Packaging,5,5,,,,,, largest container - usually lasts me about 5-6 months,P4R1082,5,15 May 2019,No,Yes,No,0,0,,Aging
1660,Positive,,,,Skin,5,5,,,,,, combination skin,P4R1083,5,15 May 2019,No,Yes,No,0,0,,Acne
1661,Positive,,,,Skin,5,5,,,,,, works well with my sister's eczema,P4R1084,5,14 May 2019,No,Yes,No,0,0,,Acne
1662,Positive,,,,Purchase,5,5,,,,,, bought this for her,P4R1084,5,14 May 2019,No,Yes,No,0,0,,Acne
1663,Positive,,,,Skin,4,4,,,,,, VERY dry skin,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
1664,Positive,,,,Skin,4,4,,,,,, sensitivity due to rosacea,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
1665,Negative,,,,Allergy,4,4,,,,,, tends to pill up,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
1666,Positive,,,,Skin,4,4,,,,,, combination that leans definitely more dry,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
1667,Positive,,,,Skin,4,4,,,,,, highly sensitive skin,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
1668,Negative,,,,Skin,4,4,,,,,, not for oily skin,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
1669,Positive,,,,Skin,5,5,,,,,, my usually temperamental skin,P4R1089,5,11 May 2019,No,Yes,No,0,0,,Acne
1670,Positive,,,,Price,5,5,,,,,, price is great,P4R1089,5,11 May 2019,No,Yes,No,0,0,,Acne
1671,Positive,,,,Skin,5,5,,,,,, very dry skin On my stomach,P4R1090,5,10 May 2019,No,Yes,No,1,0,,Acne
1672,Positive,,,,Skin,5,5,,,,,, looks so radiant,P4R1090,5,10 May 2019,No,Yes,No,1,0,,Acne
1673,Positive,,,,Skin,5,5,,,,,, redness on my face has gown down,P4R1091,5,10 May 2019,No,Yes,No,1,0,,Blackheads
1674,Positive,,,,Skin,4,4,,,,,, dry skin on the sides of my nose,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
1675,Positive,,,,Sentiment,4,4,,,,,, best face product I’ve ever bought,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
1676,Positive,,,,Allergy,4,4,,,,,, would burn my face,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
1677,Positive,,,,Allergy,4,4,,,,,, with redness on different areas of my face,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
1678,Positive,,,,Skin,5,5,,,,,, dry skin,P4R1094,5,08 May 2019,No,Yes,No,0,0,,Blackheads
1679,Positive,,,,Sentiment,5,5,,,,,, this one keeps me hydrated,P4R1094,5,08 May 2019,No,Yes,No,0,0,,Blackheads
1680,Positive,,,,Purchase,5,5,,,,,, and I will keep repurchasing,P4R1094,5,08 May 2019,No,Yes,No,0,0,,Blackheads
1681,Positive,,,,Packaging,5,5,,,,,, jar lasts me so long,P4R1094,5,08 May 2019,No,Yes,No,0,0,,Blackheads
1682,Positive,,,,Skin,5,5,,,,,, Leaves my skin feeling hydrated,P4R1101,5,03 May 2019,No,Yes,No,0,0,,Blackheads
1683,Positive,,,,Skin,5,5,,,,,, pretty dry,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
1684,Positive,,,,Skin,5,5,,,,,, eczema,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
1685,Positive,,,,Demographic,5,5,,,,,, boyfriend and I,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
1686,Positive,,,,Demographic,5,5,,,,,, winter,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
1687,Positive,,,,Skin,5,5,,,,,, very dry sensitive skin,P4R1104,5,01 May 2019,No,Yes,No,1,0,,Sensitivity
1688,Positive,,,,Skin,5,5,,,,,, eczema prone,P4R1104,5,01 May 2019,No,Yes,No,1,0,,Sensitivity
1689,Positive,,,,Demographic,5,5,,,,,, my face and my skin is so hydrated,P4R1104,5,01 May 2019,No,Yes,No,1,0,,Sensitivity
1690,Positive,,,,Skin,5,5,,,,,, have eczema,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
1691,Positive,,,,Skin,5,5,,,,,, dry patches,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
1692,Positive,,,,Demographic,5,5,,,,,, for the winter,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
1693,Positive,,,,Demographic,5,5,,,,,, fiance swears by,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
1694,Positive,,,,Skin,5,5,,,,,, dry skin,P4R1108,5,29 April 2019,No,Yes,No,0,0,,Acne
1695,Positive,,,,Skin,3,3,,,,,, moisturize my skin,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
1696,Positive,,,,Skin,3,3,,,,,, reduce my redness,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
1697,Positive,,,,Skin,3,3,,,,,, some dry patches around my mouth,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
1698,Negative,,,,Texture,3,3,,,,,, piles up on top of the skin,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
1699,Positive,,,,Skin,5,5,,,,,, especially in the Winter,P4R1113,5,26 April 2019,No,Yes,No,0,0,,Sensitivity
1700,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R1115,5,26 April 2019,No,Yes,No,0,0,,Acne
1701,Positive,,,,Skin,5,5,,,,,, really acne prone skin,P4R1115,5,26 April 2019,No,Yes,No,0,0,,Acne
1702,Positive,,,,Sentiment,5,5,,,,,, love it and would highly recommend it,P4R1115,5,26 April 2019,No,Yes,No,0,0,,Acne
1703,Positive,,,,Application,5,5,,,,,, a little dot goes a long way,P4R1115,5,26 April 2019,No,Yes,No,0,0,,Acne
1704,Positive,,,,Allergy,5,5,,,,,, this hasn’t broken me out,P4R1115,5,26 April 2019,No,Yes,No,0,0,,Acne
1705,Positive,,,,Skin,5,5,,,,,, keeps my eczema at bay,P4R1116,5,26 April 2019,No,Yes,No,0,0,,Acne
1706,Positive,,,,Demographic,5,5,,,,,, was a bartender for many years,P4R1116,5,26 April 2019,No,Yes,No,0,0,,Acne
1707,Positive,,,,Skin,5,5,,,,,, my skin changed for the better practically over night,P4R1117,5,26 April 2019,No,Yes,No,0,0,,Aging
1708,Positive,,,,Brand,5,5,,,,,, will never go back to even the most expensive drugstore brand,P4R1117,5,26 April 2019,No,Yes,No,0,0,,Aging
1709,Positive,,,,Skin,5,5,,,,,, moisturizing without being too rich,P4R1118,5,24 April 2019,No,Yes,No,0,0,,Acne
1710,Positive,,,,Skin,5,5,,,,,, had really dry feet,P4R1118,5,24 April 2019,No,Yes,No,0,0,,Acne
1711,Positive,,,,Skin,5,5,,,,,, silky smooth skin,P4R1118,5,24 April 2019,No,Yes,No,0,0,,Acne
1712,Positive,,,,Odor,5,5,,,,,, fragrance free,P4R1118,5,24 April 2019,No,Yes,No,0,0,,Acne
1713,Positive,,,,Skin,5,5,,,,,, ery dry skin,P4R1122,5,22 April 2019,No,Yes,No,0,0,,Sensitivity
1714,Negative,,,,Application,5,5,,,,,, does not work on my face,P4R1122,5,22 April 2019,No,Yes,No,0,0,,Sensitivity
1715,Negative,,,,Application,5,5,,,,,,,P4R1122,5,22 April 2019,No,Yes,No,0,0,,Sensitivity
1716,Positive,,,,Skin,1,1,,,,,, moisturizes my skin well,P4R1126,1,15 April 2019,No,No,No,4,1,,Acne
1717,Negative,,,,Allergy,1,1,,,,,, made my skin break out in hives,P4R1126,1,15 April 2019,No,No,No,4,1,,Acne
1718,Positive,,,,Skin,5,5,,,,,, oily,P4R1127,5,15 April 2019,No,Yes,No,2,0,25-34,Acne
1719,Positive,,,,Skin,5,5,,,,,, acne-prone skin,P4R1127,5,15 April 2019,No,Yes,No,2,0,25-34,Acne
1720,Positive,,,,Sentiment,5,5,,,,,, First Aid Moisturizer has no scent,P4R1127,5,15 April 2019,No,Yes,No,2,0,25-34,Acne
1721,Positive,,,,Application,5,5,,,,,, large tube on my vanity,P4R1127,5,15 April 2019,No,Yes,No,2,0,25-34,Acne
1722,Positive,,,,Application,5,5,,,,,, and a travel one in my purse,P4R1127,5,15 April 2019,No,Yes,No,2,0,25-34,Acne
1723,Positive,,,,Skin,5,5,,,,,, amazing for dry skin,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1724,Positive,,,,Skin,5,5,,,,,, skin feels so hydrated,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1725,Positive,,,,Price,5,5,,,,,, This is absolutely worth it,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1726,Positive,,,,Performance,5,5,,,,,, just really nourishes my skin,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1727,Positive,,,,Odor,5,5,,,,,, has kind of a medicinal smell,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1728,Positive,,,,Odor,5,5,,,,,, goes away really fast,P4R1128,5,14 April 2019,No,Yes,No,0,0,,Acne
1729,Positive,,,,Skin,5,5,,,,,, not friendly acne,P4R1130,5,13 April 2019,No,Yes,No,3,0,,Acne
1730,Positive,,,,Skin,5,5,,,,,, feels and looks fabulous,P4R1130,5,13 April 2019,No,Yes,No,3,0,,Acne
